id,linkedin_url,company_name,country,company_domain,website_raw,industry,company_size,headquarters,company_type,founded,followers,description,scraped_timestamp,updated_timestamp
680,https://www.linkedin.com/company/cycle-eco,CYCLE,Austria,cycle.eco,http://www.cycle.eco,"Transportation, Logistics, Supply Chain and Storage",51-200 employees,,,2018,,,2026-04-28T05:00:03Z,2026-04-28T05:00:39Z
681,https://www.linkedin.com/company/globeair,GlobeAir,Austria,linktr.ee,https://linktr.ee/GlobeAir,Airlines and Aviation,51-200 employees,"Hörsching, Oberösterreich",,2007,,,2026-04-28T05:01:09Z,2026-04-28T05:01:44Z
682,https://www.linkedin.com/company/sensonic,Sensonic,Austria,sensonic.com,https://www.sensonic.com,Rail Transportation,51-200 employees,"Schärding, Upper Austria",,2019,,,2026-04-28T05:02:12Z,2026-04-28T05:02:47Z
683,https://www.linkedin.com/company/sea-ai,SEA.AI,Austria,sea.ai,http://sea.ai,Maritime,51-200 employees,"Linz, Upper Austria",,2018,,,2026-04-28T05:03:15Z,2026-04-28T05:03:52Z
684,https://www.linkedin.com/company/stamh,STAMH Group,Austria,stamh.com,http://www.stamh.com/,Warehousing and Storage,51-200 employees,"Sofia, Sofia-City",,2000,,,2026-04-28T05:04:22Z,2026-04-28T05:04:57Z
685,https://www.linkedin.com/company/galleria-di-base-del-brennero-brenner-basistunnel-bbt-se,GALLERIA DI BASE DEL BRENNERO - BRENNER BASISTUNNEL BBT SE,Austria,bbt-se.com,https://www.bbt-se.com,Rail Transportation,51-200 employees,,,2007,,,2026-04-28T05:05:23Z,2026-04-28T05:05:58Z
686,https://www.linkedin.com/company/pjm,PJ Messtechnik GmbH / PJ Monitoring GmbH,Austria,pjm.co.at,http://pjm.co.at,Rail Transportation,51-200 employees,"Graz, Steiermark",,2006,,,2026-04-28T05:06:24Z,2026-04-28T05:06:57Z
687,https://www.linkedin.com/company/mjet-gmbh,MJET,Austria,mjet.eu,https://mjet.eu,Airlines and Aviation,51-200 employees,,,2007,,,2026-04-28T05:07:29Z,2026-04-28T05:08:03Z
688,https://www.linkedin.com/company/fl3xx,FL3XX,Austria,fl3xx.com,https://www.fl3xx.com,Airlines and Aviation,51-200 employees,,,2010,,,2026-04-28T05:08:31Z,2026-04-28T05:09:08Z
689,https://www.linkedin.com/company/secunia,Secunia,Austria,secunia.com,http://secunia.com,Computer and Network Security,51-200 employees,"Copenhagen, Copenhagen",,2002,,,2026-04-28T05:09:34Z,2026-04-28T05:10:08Z
690,https://www.linkedin.com/company/secure-business-austria,SBA Research,Austria,sba-research.org,http://www.sba-research.org,Computer and Network Security,51-200 employees,"Wien, Wien",,2006,,,2026-04-28T05:10:34Z,2026-04-28T05:11:09Z
691,https://www.linkedin.com/company/whaleboneio,Whalebone,Austria,whalebone.io,https://www.whalebone.io/,Computer and Network Security,51-200 employees,,,2016,,,2026-04-28T05:11:36Z,2026-04-28T05:12:11Z
692,https://www.linkedin.com/company/crea-plus,CREAPLUS,Austria,creaplus.com,https://www.creaplus.com,Computer and Network Security,51-200 employees,,,2002,,,2026-04-28T05:12:42Z,2026-04-28T05:13:18Z
693,https://www.linkedin.com/company/ikarus-security-gmbh,IKARUS Security GmbH,Austria,ikarussecurity.com,https://www.IKARUSsecurity.com,Computer and Network Security,51-200 employees,"Wien, Wien",,1986,,,2026-04-28T05:13:48Z,2026-04-28T05:14:23Z
694,https://www.linkedin.com/company/secutec,Secutec,Austria,secutec.com,https://www.secutec.com,Computer and Network Security,51-200 employees,"Aartselaar, Antwerp",,2005,,,2026-04-28T05:14:54Z,2026-04-28T05:15:27Z
